x,y,yaw
298471.553,4137866.809,-2.238951
298471.430,4137866.652,-2.237997
298471.306,4137866.495,-2.237153
298471.182,4137866.338,-2.236420
298471.059,4137866.181,-2.235797
298470.935,4137866.023,-2.235285
298470.812,4137865.866,-2.234884
298470.689,4137865.708,-2.234593
298470.566,4137865.551,-2.234413
298470.443,4137865.393,-2.234344
298470.319,4137865.236,-2.234385
298470.196,4137865.078,-2.234537
298470.073,4137864.920,-2.234770
298469.950,4137864.763,-2.235035
298469.826,4137864.606,-2.235332
298469.703,4137864.448,-2.235661
298469.580,4137864.291,-2.236022
298469.456,4137864.133,-2.236414
298469.333,4137863.976,-2.236837
298469.209,4137863.819,-2.237293
298469.085,4137863.662,-2.237780
298468.962,4137863.505,-2.238298
298468.838,4137863.348,-2.238848
298468.714,4137863.191,-2.239430
298468.590,4137863.034,-2.240028
298468.466,4137862.877,-2.240553
298468.341,4137862.720,-2.240992
298468.217,4137862.563,-2.241344
298468.093,4137862.407,-2.241610
298467.969,4137862.250,-2.241790
298467.844,4137862.094,-2.241883
298467.720,4137861.937,-2.241890
298467.596,4137861.780,-2.241811
298467.471,4137861.624,-2.241646
298467.347,4137861.467,-2.241394
298467.223,4137861.310,-2.241056
298467.098,4137861.154,-2.240631
298466.974,4137860.997,-2.240120
298466.850,4137860.840,-2.239523
298466.726,4137860.683,-2.238850
298466.602,4137860.526,-2.238233
298466.479,4137860.369,-2.237709
298466.355,4137860.212,-2.237279
298466.231,4137860.054,-2.236943
298466.108,4137859.897,-2.236701
298465.984,4137859.740,-2.236553
298465.861,4137859.583,-2.236499
298465.737,4137859.425,-2.236538
298465.614,4137859.268,-2.236672
298465.490,4137859.111,-2.236899
298465.367,4137858.954,-2.237220
298465.243,4137858.796,-2.237635
298465.119,4137858.639,-2.238144
298464.995,4137858.482,-2.238747
298464.871,4137858.325,-2.239321
298464.748,4137858.168,-2.238952
298464.624,4137858.011,-2.238337
298464.500,4137857.854,-2.237781
298464.376,4137857.697,-2.237283
298464.253,4137857.540,-2.236842
298464.129,4137857.382,-2.236459
298464.006,4137857.225,-2.236135
298463.882,4137857.068,-2.235868
298463.759,4137856.910,-2.235658
298463.635,4137856.753,-2.235507
298463.512,4137856.596,-2.235414
298463.389,4137856.438,-2.235378
298463.265,4137856.281,-2.235401
298463.142,4137856.123,-2.235481
298463.019,4137855.966,-2.235619
298462.895,4137855.809,-2.235832
298462.772,4137855.651,-2.236277
298462.648,4137855.494,-2.236822
298462.525,4137855.337,-2.237310
298462.401,4137855.180,-2.237740
298462.277,4137855.022,-2.238113
298462.153,4137854.865,-2.238428
298462.030,4137854.708,-2.238686
298461.906,4137854.551,-2.238885
298461.782,4137854.394,-2.239028
298461.658,4137854.237,-2.239112
298461.534,4137854.080,-2.239140
298461.410,4137853.923,-2.239109
298461.286,4137853.766,-2.239021
298461.162,4137853.609,-2.238876
298461.038,4137853.452,-2.238673
298460.914,4137853.295,-2.238410
298460.791,4137853.138,-2.237878
298460.667,4137852.981,-2.236927
298460.544,4137852.824,-2.235721
298460.420,4137852.666,-2.234612
298460.297,4137852.509,-2.233613
298460.174,4137852.351,-2.232723
298460.051,4137852.193,-2.231942
298459.929,4137852.035,-2.231270
298459.806,4137851.877,-2.230708
298459.683,4137851.719,-2.230254
298459.561,4137851.561,-2.229910
298459.438,4137851.403,-2.229675
298459.316,4137851.245,-2.229549
298459.193,4137851.087,-2.229532
298459.071,4137850.929,-2.229625
298458.949,4137850.771,-2.229826
298458.826,4137850.613,-2.230137
298458.704,4137850.455,-2.230629
298458.581,4137850.297,-2.231443
298458.458,4137850.139,-2.232583
298458.335,4137849.981,-2.233989
298458.212,4137849.824,-2.235304
298458.088,4137849.666,-2.236467
298457.965,4137849.509,-2.237478
298457.841,4137849.352,-2.238336
298457.717,4137849.195,-2.239042
298457.593,4137849.038,-2.239595
298457.469,4137848.881,-2.239997
298457.345,4137848.724,-2.240246
298457.221,4137848.567,-2.240343
298457.097,4137848.410,-2.240288
298456.973,4137848.254,-2.240080
298456.849,4137848.097,-2.239720
298456.725,4137847.940,-2.239208
298456.601,4137847.783,-2.238543
298456.477,4137847.626,-2.237974
298456.353,4137847.469,-2.238584
298456.229,4137847.312,-2.239622
298456.105,4137847.155,-2.240506
298455.981,4137846.998,-2.241236
298455.857,4137846.841,-2.241812
298455.732,4137846.685,-2.242234
298455.608,4137846.528,-2.242502
298455.484,4137846.372,-2.242615
298455.359,4137846.215,-2.242575
298455.235,4137846.059,-2.242380
298455.110,4137845.902,-2.242032
298454.986,4137845.745,-2.241529
298454.862,4137845.589,-2.240873
298454.737,4137845.432,-2.240062
298454.613,4137845.275,-2.239097
298454.490,4137845.118,-2.238002
298454.366,4137844.961,-2.237562
298454.242,4137844.804,-2.237532
298454.119,4137844.647,-2.237460
298453.995,4137844.489,-2.237345
298453.871,4137844.332,-2.237188
298453.748,4137844.175,-2.236989
298453.624,4137844.018,-2.236747
298453.501,4137843.860,-2.236463
298453.377,4137843.703,-2.236137
298453.254,4137843.546,-2.235768
298453.130,4137843.388,-2.235357
298453.007,4137843.231,-2.234904
298452.884,4137843.073,-2.234409
298452.761,4137842.916,-2.233871
298452.638,4137842.758,-2.233291
298452.515,4137842.600,-2.232694
298452.392,4137842.443,-2.233165
298452.269,4137842.285,-2.234123
298452.145,4137842.128,-2.234996
298452.022,4137841.970,-2.235786
298451.899,4137841.813,-2.236493
298451.775,4137841.656,-2.237115
298451.651,4137841.498,-2.237653
298451.528,4137841.341,-2.238108
298451.404,4137841.184,-2.238479
298451.280,4137841.027,-2.238766
298451.156,4137840.870,-2.238969
298451.032,4137840.713,-2.239089
298450.908,4137840.556,-2.239124
298450.784,4137840.399,-2.239076
298450.660,4137840.242,-2.238944
298450.536,4137840.085,-2.238728
298450.413,4137839.928,-2.238469
298450.289,4137839.771,-2.238253
298450.165,4137839.614,-2.238082
298450.041,4137839.457,-2.237957
298449.918,4137839.300,-2.237878
298449.794,4137839.143,-2.237844
298449.670,4137838.986,-2.237855
298449.546,4137838.829,-2.237912
298449.423,4137838.671,-2.238015
298449.299,4137838.514,-2.238164
298449.175,4137838.357,-2.238357
298449.051,4137838.200,-2.238597
298448.927,4137838.043,-2.238882
298448.803,4137837.886,-2.239212
298448.679,4137837.729,-2.239588
298448.555,4137837.572,-2.239781
298448.431,4137837.415,-2.239457
298448.307,4137837.259,-2.239030
298448.184,4137837.102,-2.238658
298448.060,4137836.945,-2.238341
298447.936,4137836.787,-2.238078
298447.812,4137836.630,-2.237871
298447.688,4137836.473,-2.237718
298447.565,4137836.316,-2.237620
298447.441,4137836.159,-2.237578
298447.317,4137836.002,-2.237590
298447.194,4137835.845,-2.237657
298447.070,4137835.687,-2.237779
298446.946,4137835.530,-2.237956
298446.823,4137835.373,-2.238187
298446.699,4137835.216,-2.238474
298446.575,4137835.059,-2.238791
298446.451,4137834.902,-2.238805
298446.327,4137834.745,-2.238409
298446.203,4137834.588,-2.237663
298446.080,4137834.431,-2.236941
298445.956,4137834.274,-2.236308
298445.833,4137834.116,-2.235763
298445.709,4137833.959,-2.235307
298445.586,4137833.801,-2.234940
298445.463,4137833.644,-2.234662
298445.340,4137833.486,-2.234472
298445.216,4137833.329,-2.234371
298445.093,4137833.171,-2.234359
298444.970,4137833.014,-2.234435
298444.847,4137832.856,-2.234600
298444.724,4137832.699,-2.234854
298444.600,4137832.541,-2.235197
298444.477,4137832.384,-2.235628
298444.354,4137832.226,-2.236140
298444.230,4137832.069,-2.236684
298444.106,4137831.912,-2.237256
298443.983,4137831.755,-2.237826
298443.859,4137831.598,-2.238247
298443.735,4137831.440,-2.238500
298443.611,4137831.283,-2.238583
298443.488,4137831.126,-2.238498
298443.364,4137830.969,-2.238245
298443.240,4137830.812,-2.237822
298443.116,4137830.655,-2.237231
298442.993,4137830.498,-2.236471
298442.869,4137830.341,-2.235542
298442.746,4137830.183,-2.234444
298442.623,4137830.025,-2.233177
298442.500,4137829.868,-2.231742
298442.377,4137829.710,-2.230137
298442.255,4137829.551,-2.228364
298442.133,4137829.393,-2.226475
298442.011,4137829.234,-2.224769
298441.890,4137829.076,-2.223291
298441.768,4137828.917,-2.222043
298441.647,4137828.758,-2.221024
298441.526,4137828.598,-2.220234
298441.405,4137828.439,-2.219674
298441.284,4137828.280,-2.219342
298441.164,4137828.120,-2.219239
298441.043,4137827.961,-2.219366
298440.922,4137827.801,-2.219721
298440.801,4137827.642,-2.220306
298440.680,4137827.483,-2.221119
298440.559,4137827.324,-2.222162
298440.438,4137827.165,-2.223433
298440.316,4137827.006,-2.224729
298440.194,4137826.847,-2.224866
298440.073,4137826.689,-2.223655
298439.951,4137826.530,-2.221095
298439.831,4137826.370,-2.217186
298439.711,4137826.210,-2.211928
298439.591,4137826.050,-2.206036
298439.473,4137825.888,-2.200710
298439.356,4137825.726,-2.195966
298439.239,4137825.564,-2.191806
298439.123,4137825.401,-2.188230
298439.007,4137825.238,-2.185237
298438.892,4137825.074,-2.182827
298438.778,4137824.911,-2.181000
298438.663,4137824.747,-2.179756
298438.549,4137824.582,-2.179094
298438.435,4137824.418,-2.179015
298438.320,4137824.254,-2.179518
298438.206,4137824.090,-2.180604
298438.091,4137823.926,-2.182272
298437.976,4137823.763,-2.184523
298437.861,4137823.599,-2.186620
298437.745,4137823.436,-2.187658
298437.629,4137823.273,-2.188185
298437.514,4137823.110,-2.188672
298437.398,4137822.947,-2.189119
298437.282,4137822.784,-2.189525
298437.166,4137822.621,-2.189890
298437.050,4137822.458,-2.190214
298436.934,4137822.296,-2.190498
298436.817,4137822.133,-2.190741
298436.701,4137821.970,-2.190943
298436.585,4137821.807,-2.191105
298436.469,4137821.645,-2.191226
298436.352,4137821.482,-2.191306
298436.236,4137821.319,-2.191346
298436.120,4137821.156,-2.191345
298436.003,4137820.994,-2.191303
298435.887,4137820.831,-2.191217
298435.771,4137820.668,-2.191084
298435.655,4137820.506,-2.190904
298435.539,4137820.343,-2.190677
298435.422,4137820.180,-2.190403
298435.306,4137820.017,-2.190083
298435.190,4137819.854,-2.189715
298435.074,4137819.691,-2.189300
298434.958,4137819.528,-2.188838
298434.842,4137819.365,-2.188378
298434.727,4137819.202,-2.187959
298434.611,4137819.039,-2.187583
298434.495,4137818.876,-2.187248
298434.380,4137818.713,-2.186955
298434.264,4137818.550,-2.186705
298434.149,4137818.386,-2.186496
298434.033,4137818.223,-2.186329
298433.918,4137818.060,-2.186204
298433.802,4137817.896,-2.186121
298433.687,4137817.733,-2.186081
298433.571,4137817.570,-2.186082
298433.456,4137817.406,-2.186125
298433.340,4137817.243,-2.186210
298433.225,4137817.080,-2.186336
298433.110,4137816.917,-2.186472
298432.994,4137816.753,-2.186595
298432.878,4137816.590,-2.186703
298432.763,4137816.427,-2.186797
298432.647,4137816.264,-2.186877
298432.532,4137816.100,-2.186943
298432.416,4137815.937,-2.186996
298432.301,4137815.774,-2.187034
298432.185,4137815.611,-2.187058
298432.069,4137815.448,-2.187069
298431.954,4137815.284,-2.187065
298431.838,4137815.121,-2.187048
298431.723,4137814.958,-2.187009
298431.607,4137814.795,-2.186915
298431.492,4137814.632,-2.186762
298431.376,4137814.468,-2.186551
298431.261,4137814.305,-2.186281
298431.145,4137814.142,-2.185952
298431.030,4137813.978,-2.185565
298430.914,4137813.815,-2.185119
298430.799,4137813.652,-2.184614
298430.684,4137813.488,-2.184050
298430.569,4137813.324,-2.183428
298430.454,4137813.161,-2.182748
298430.339,4137812.997,-2.182008
298430.225,4137812.833,-2.181210
298430.110,4137812.669,-2.180353
298429.996,4137812.505,-2.179895
298429.881,4137812.341,-2.181783
298429.766,4137812.178,-2.186241
298429.650,4137812.015,-2.193269
298429.533,4137811.853,-2.201906
298429.414,4137811.692,-2.209880
298429.294,4137811.532,-2.217094
298429.173,4137811.373,-2.223547
298429.051,4137811.214,-2.229239
298428.928,4137811.056,-2.234170
298428.805,4137810.899,-2.238341
298428.681,4137810.742,-2.241751
298428.556,4137810.585,-2.244403
298428.431,4137810.429,-2.246296
298428.306,4137810.273,-2.247430
298428.181,4137810.117,-2.247807
298428.056,4137809.962,-2.247426
298427.931,4137809.806,-2.246288
298427.806,4137809.649,-2.244391
298427.681,4137809.493,-2.242062
298427.557,4137809.336,-2.239932
298427.433,4137809.179,-2.238018
298427.309,4137809.022,-2.236319
298427.186,4137808.865,-2.234835
298427.063,4137808.707,-2.233567
298426.940,4137808.549,-2.232515
298426.817,4137808.391,-2.231679
298426.694,4137808.233,-2.231059
298426.572,4137808.076,-2.230654
298426.449,4137807.917,-2.230466
298426.327,4137807.759,-2.230493
298426.204,4137807.601,-2.230736
298426.081,4137807.443,-2.231196
298425.959,4137807.286,-2.231871
298425.836,4137807.128,-2.232601
298425.713,4137806.970,-2.233164
298425.590,4137806.812,-2.233558
298425.467,4137806.655,-2.233784
298425.344,4137806.497,-2.233867
298425.220,4137806.339,-2.233926
298425.097,4137806.182,-2.233977
298424.974,4137806.024,-2.234020
298424.851,4137805.867,-2.234054
298424.728,4137805.709,-2.234080
298424.605,4137805.552,-2.234097
298424.482,4137805.394,-2.234106
298424.359,4137805.236,-2.234106
298424.235,4137805.079,-2.234098
298424.112,4137804.921,-2.234082
298423.989,4137804.764,-2.234061
298423.866,4137804.606,-2.234042
298423.743,4137804.448,-2.234023
298423.620,4137804.291,-2.234005
298423.497,4137804.133,-2.233988
298423.373,4137803.976,-2.233972
298423.250,4137803.818,-2.233957
298423.127,4137803.660,-2.233943
298423.004,4137803.503,-2.233929
298422.881,4137803.345,-2.233916
298422.758,4137803.188,-2.233905
298422.635,4137803.030,-2.233894
298422.512,4137802.872,-2.233884
298422.389,4137802.715,-2.233874
298422.266,4137802.557,-2.233866
298422.142,4137802.400,-2.233858
298422.019,4137802.242,-2.233848
298421.896,4137802.084,-2.233838
298421.773,4137801.927,-2.233827
298421.650,4137801.769,-2.233816
298421.527,4137801.611,-2.233803
298421.404,4137801.454,-2.233790
298421.281,4137801.296,-2.233776
298421.158,4137801.139,-2.233761
298421.035,4137800.981,-2.233745
298420.911,4137800.823,-2.233729
298420.788,4137800.666,-2.233711
298420.665,4137800.508,-2.233693
298420.542,4137800.350,-2.233674
298420.419,4137800.193,-2.233654
298420.296,4137800.035,-2.233638
298420.173,4137799.877,-2.233626
298420.050,4137799.720,-2.233620
298419.927,4137799.562,-2.233618
298419.804,4137799.405,-2.233622
298419.681,4137799.247,-2.233631
298419.558,4137799.089,-2.233644
298419.435,4137798.932,-2.233662
298419.312,4137798.774,-2.233685
298419.189,4137798.616,-2.233712
298419.065,4137798.459,-2.233745
298418.942,4137798.301,-2.233781
298418.819,4137798.143,-2.233823
298418.696,4137797.986,-2.233869
298418.573,4137797.828,-2.233920
298418.450,4137797.671,-2.233967
298418.327,4137797.513,-2.234007
298418.204,4137797.355,-2.234041
298418.081,4137797.198,-2.234067
298417.957,4137797.040,-2.234087
298417.834,4137796.883,-2.234099
298417.711,4137796.725,-2.234105
298417.588,4137796.567,-2.234103
298417.465,4137796.410,-2.234095
298417.342,4137796.252,-2.234080
298417.219,4137796.095,-2.234058
298417.095,4137795.937,-2.234029
298416.972,4137795.780,-2.233993
298416.849,4137795.622,-2.233950
298416.726,4137795.464,-2.233901
298416.603,4137795.307,-2.233853
298416.480,4137795.149,-2.233809
298416.357,4137794.991,-2.233770
298416.234,4137794.834,-2.233735
298416.111,4137794.676,-2.233705
298415.988,4137794.519,-2.233678
298415.865,4137794.361,-2.233657
298415.741,4137794.203,-2.233639
298415.618,4137794.046,-2.233626
298415.495,4137793.888,-2.233617
298415.372,4137793.730,-2.233613
298415.249,4137793.573,-2.233613
298415.126,4137793.415,-2.233617
298415.003,4137793.257,-2.233626
298414.880,4137793.100,-2.233639
298414.757,4137792.942,-2.233660
298414.634,4137792.785,-2.233689
298414.511,4137792.627,-2.233726
298414.388,4137792.469,-2.233771
298414.265,4137792.312,-2.233825
298414.141,4137792.154,-2.233887
298414.018,4137791.996,-2.233957
298413.895,4137791.839,-2.234036
298413.772,4137791.681,-2.234122
298413.649,4137791.524,-2.234217
298413.526,4137791.366,-2.234320
298413.403,4137791.209,-2.234432
298413.279,4137791.051,-2.234551
298413.156,4137790.893,-2.234679
298413.033,4137790.736,-2.234799
298412.910,4137790.578,-2.234782
298412.786,4137790.421,-2.234600
298412.663,4137790.263,-2.234286
298412.540,4137790.106,-2.233993
298412.417,4137789.948,-2.233742
298412.294,4137789.791,-2.233532
298412.171,4137789.633,-2.233365
298412.048,4137789.475,-2.233239
298411.925,4137789.318,-2.233154
298411.802,4137789.160,-2.233112
298411.679,4137789.002,-2.233111
